time,position,force,mass,a_true
1.6500000000000001,0.3080625976566796,0.1,0.4,0.25
1.7000000000000002,0.3324114334715834,0.1,0.4,0.25
1.75,0.42058206129128783,0.1,0.4,0.25
1.8,0.4300458593812191,0.1,0.4,0.25
1.85,0.4300558593812191,0.1,0.4,0.25
1.9000000000000001,0.45621661527146135,0.1,0.4,0.25
1.9500000000000002,0.5128818561685895,0.1,0.4,0.25
2.0,0.5128918561685895,0.1,0.4,0.25
2.0500000000000003,0.552480509618997,0.1,0.4,0.25
2.1,0.5524905096189969,0.1,0.4,0.25
2.15,0.6063424334296579,0.1,0.4,0.25
2.2,0.6063524334296578,0.1,0.4,0.25
2.25,0.6063624334296578,0.1,0.4,0.25
2.3000000000000003,0.6063724334296577,0.1,0.4,0.25
2.35,0.6927167473330692,0.1,0.4,0.25
2.4000000000000004,0.7329861250860743,0.1,0.4,0.25
2.45,0.7329961250860743,0.1,0.4,0.25
2.5,0.8131796229388687,0.1,0.4,0.25
2.5500000000000003,0.8131896229388687,0.1,0.4,0.25
2.6,0.8416960100676343,0.1,0.4,0.25
2.6500000000000004,0.8417060100676342,0.1,0.4,0.25
2.7,0.8786581946098921,0.1,0.4,0.25
2.75,0.9476824335658207,0.1,0.4,0.25
2.8000000000000003,0.9476924335658207,0.1,0.4,0.25
2.85,0.9960847227885088,0.1,0.4,0.25
2.9000000000000004,1.1015646404607222,0.1,0.4,0.25
2.95,1.1015746404607223,0.1,0.4,0.25
3.0,1.1667846056032571,0.1,0.4,0.25
3.0500000000000003,1.1667946056032572,0.1,0.4,0.25
3.1,1.2277402088957643,0.1,0.4,0.25
3.1500000000000004,1.3123909310328954,0.1,0.4,0.25
3.2,1.3124009310328955,0.1,0.4,0.25
3.25,1.3124109310328955,0.1,0.4,0.25
3.3000000000000003,1.3901036063590273,0.1,0.4,0.25
3.35,1.3926602306978504,0.1,0.4,0.25
3.4000000000000004,1.4635572936685657,0.1,0.4,0.25
3.45,1.4635672936685657,0.1,0.4,0.25
3.5,1.535579489373645,0.1,0.4,0.25
3.5500000000000003,1.5675286382303963,0.1,0.4,0.25
3.6,1.6783891030829905,0.1,0.4,0.25
3.6500000000000004,1.6783991030829906,0.1,0.4,0.25
3.7,1.7281301331037602,0.1,0.4,0.25
3.75,1.7372186516938766,0.1,0.4,0.25
3.8000000000000003,1.7806196887963754,0.1,0.4,0.25
3.85,1.8311845906090192,0.1,0.4,0.25
3.9000000000000004,1.9209726071189153,0.1,0.4,0.25
3.95,1.929263275958987,0.1,0.4,0.25
0.0,0.014488742844820646,0.2,0.4,0.5
0.05,0.10439503993227195,0.2,0.4,0.5
0.1,0.10440503993227195,0.2,0.4,0.5
0.15000000000000002,0.10441503993227194,0.2,0.4,0.5
0.2,0.10442503993227194,0.2,0.4,0.5
0.25,0.10443503993227193,0.2,0.4,0.5
0.30000000000000004,0.10444503993227193,0.2,0.4,0.5
0.35000000000000003,0.10445503993227193,0.2,0.4,0.5
0.4,0.10446503993227192,0.2,0.4,0.5
0.45,0.10447503993227192,0.2,0.4,0.5
0.5,0.10448503993227191,0.2,0.4,0.5
0.55,0.15944686561376414,0.2,0.4,0.5
0.6000000000000001,0.15945686561376415,0.2,0.4,0.5
0.65,0.15946686561376416,0.2,0.4,0.5
0.7000000000000001,0.1639702790591745,0.2,0.4,0.5
0.75,0.1639802790591745,0.2,0.4,0.5
0.8,0.17178072790542834,0.2,0.4,0.5
0.8500000000000001,0.2191682596943484,0.2,0.4,0.5
0.9,0.2191782596943484,0.2,0.4,0.5
0.9500000000000001,0.2828127021603465,0.2,0.4,0.5
1.0,0.2828227021603465,0.2,0.4,0.5
1.05,0.2828327021603465,0.2,0.4,0.5
1.1,0.33413909330531427,0.2,0.4,0.5
1.1500000000000001,0.44415964289021986,0.2,0.4,0.5
1.2000000000000002,0.4441696428902199,0.2,0.4,0.5
1.25,0.4441796428902199,0.2,0.4,0.5
1.3,0.4441896428902199,0.2,0.4,0.5
1.35,0.4441996428902199,0.2,0.4,0.5
1.4000000000000001,0.5315167908272124,0.2,0.4,0.5
1.4500000000000002,0.5315267908272123,0.2,0.4,0.5
1.5,0.5660783118609696,0.2,0.4,0.5
1.55,0.5767421276617443,0.2,0.4,0.5
1.6,0.6639489912873198,0.2,0.4,0.5
1.6500000000000001,0.6973081052643476,0.2,0.4,0.5
1.7000000000000002,0.7743769972128951,0.2,0.4,0.5
1.75,0.7743869972128951,0.2,0.4,0.5
1.8,0.7965062532353315,0.2,0.4,0.5
1.85,0.8066868142108847,0.2,0.4,0.5
1.9000000000000001,0.8802853369961945,0.2,0.4,0.5
1.9500000000000002,0.9694900246522428,0.2,0.4,0.5
2.0,1.0378494308322677,0.2,0.4,0.5
2.0500000000000003,1.0378594308322677,0.2,0.4,0.5
2.1,1.145980296005283,0.2,0.4,0.5
2.15,1.2234068929402475,0.2,0.4,0.5
2.2,1.2306717451611853,0.2,0.4,0.5
2.25,1.3594647906279034,0.2,0.4,0.5
2.3000000000000003,1.3594747906279034,0.2,0.4,0.5
2.35,1.3594847906279035,0.2,0.4,0.5
2.4000000000000004,1.3594947906279036,0.2,0.4,0.5
2.45,1.5754272155744595,0.2,0.4,0.5
2.5,1.5952182828177028,0.2,0.4,0.5
2.5500000000000003,1.6228457664544775,0.2,0.4,0.5
2.6,1.7039984313159913,0.2,0.4,0.5
2.6500000000000004,1.7040084313159913,0.2,0.4,0.5
2.7,1.9447875989808416,0.2,0.4,0.5
2.75,1.9447975989808417,0.2,0.4,0.5
2.8000000000000003,1.965469739730245,0.2,0.4,0.5
2.85,2.0669133311949346,0.2,0.4,0.5
2.9000000000000004,2.1265504615868362,0.2,0.4,0.5
2.95,2.186819201213957,0.2,0.4,0.5
3.0,2.2104762772277344,0.2,0.4,0.5
3.0500000000000003,2.3491984178568,0.2,0.4,0.5
3.1,2.496601224823752,0.2,0.4,0.5
3.1500000000000004,2.5478960023077497,0.2,0.4,0.5
3.2,2.6396593313319703,0.2,0.4,0.5
3.25,2.6396693313319703,0.2,0.4,0.5
3.3000000000000003,2.6730197589870714,0.2,0.4,0.5
3.35,2.799335653995018,0.2,0.4,0.5
3.4000000000000004,2.892786245614435,0.2,0.4,0.5
3.45,3.030334575923548,0.2,0.4,0.5
3.5,3.030344575923548,0.2,0.4,0.5
3.5500000000000003,3.2271025159730313,0.2,0.4,0.5
3.6,3.232099605071051,0.2,0.4,0.5
3.6500000000000004,3.30928094650263,0.2,0.4,0.5
3.7,3.371894781236992,0.2,0.4,0.5
3.75,3.4328821664067117,0.2,0.4,0.5
3.8000000000000003,3.651158529198096,0.2,0.4,0.5
3.85,3.7092908983594204,0.2,0.4,0.5
3.9000000000000004,3.738001955012948,0.2,0.4,0.5
3.95,3.835871061396819,0.2,0.4,0.5
0.0,-0.016789234964506412,0.3,0.4,0.7499999999999999
0.05,0.08438857626446965,0.3,0.4,0.7499999999999999
0.1,0.08439857626446964,0.3,0.4,0.7499999999999999
0.15000000000000002,0.08440857626446964,0.3,0.4,0.7499999999999999
0.2,0.08441857626446964,0.3,0.4,0.7499999999999999
0.25,0.08442857626446963,0.3,0.4,0.7499999999999999
0.30000000000000004,0.08443857626446963,0.3,0.4,0.7499999999999999
0.35000000000000003,0.08444857626446962,0.3,0.4,0.7499999999999999
0.4,0.08445857626446962,0.3,0.4,0.7499999999999999
0.45,0.11074781824067091,0.3,0.4,0.7499999999999999
0.5,0.18619780474726727,0.3,0.4,0.7499999999999999
0.55,0.18620780474726728,0.3,0.4,0.7499999999999999
0.6000000000000001,0.1862178047472673,0.3,0.4,0.7499999999999999
0.65,0.1862278047472673,0.3,0.4,0.7499999999999999
0.7000000000000001,0.31241799016249305,0.3,0.4,0.7499999999999999
0.75,0.31242799016249306,0.3,0.4,0.7499999999999999
0.8,0.3124379901624931,0.3,0.4,0.7499999999999999
0.8500000000000001,0.3124479901624931,0.3,0.4,0.7499999999999999
0.9,0.3136542380383927,0.3,0.4,0.7499999999999999
0.9500000000000001,0.33121947940380286,0.3,0.4,0.7499999999999999
1.0,0.3463168996559881,0.3,0.4,0.7499999999999999
1.05,0.38609455293798034,0.3,0.4,0.7499999999999999
1.1,0.4521123364892001,0.3,0.4,0.7499999999999999
1.1500000000000001,0.4687662614433118,0.3,0.4,0.7499999999999999
1.2000000000000002,0.5043577108661418,0.3,0.4,0.7499999999999999
1.25,0.5912590113845947,0.3,0.4,0.7499999999999999
1.3,0.6210011391289572,0.3,0.4,0.7499999999999999
1.35,0.7586371494291344,0.3,0.4,0.7499999999999999
1.4000000000000001,0.7586471494291344,0.3,0.4,0.7499999999999999
1.4500000000000002,0.8430128425961231,0.3,0.4,0.7499999999999999
1.5,0.9060542596248813,0.3,0.4,0.7499999999999999
1.55,0.9060642596248812,0.3,0.4,0.7499999999999999
1.6,0.9428656202959826,0.3,0.4,0.7499999999999999
1.6500000000000001,1.0023654567002105,0.3,0.4,0.7499999999999999
1.7000000000000002,1.0133744152641089,0.3,0.4,0.7499999999999999
1.75,1.109546665620456,0.3,0.4,0.7499999999999999
1.8,1.1594712077267084,0.3,0.4,0.7499999999999999
1.85,1.3710510221711811,0.3,0.4,0.7499999999999999
1.9000000000000001,1.4005339196573732,0.3,0.4,0.7499999999999999
1.9500000000000002,1.489515254749708,0.3,0.4,0.7499999999999999
2.0,1.5360836032021616,0.3,0.4,0.7499999999999999
2.0500000000000003,1.5360936032021617,0.3,0.4,0.7499999999999999
2.1,1.6275239866860112,0.3,0.4,0.7499999999999999
2.15,1.7579062280613955,0.3,0.4,0.7499999999999999
2.2,1.7579162280613956,0.3,0.4,0.7499999999999999
2.25,1.9340874215086192,0.3,0.4,0.7499999999999999
2.3000000000000003,1.9717337300920934,0.3,0.4,0.7499999999999999
2.35,2.05219645962252,0.3,0.4,0.7499999999999999
2.4000000000000004,2.195547998410175,0.3,0.4,0.7499999999999999
2.45,2.273150665574302,0.3,0.4,0.7499999999999999
2.5,2.3257016917090456,0.3,0.4,0.7499999999999999
2.5500000000000003,2.4964039901682122,0.3,0.4,0.7499999999999999
2.6,2.4964139901682123,0.3,0.4,0.7499999999999999
2.6500000000000004,2.6642342803472134,0.3,0.4,0.7499999999999999
2.7,2.7634050628984195,0.3,0.4,0.7499999999999999
2.75,2.8204601780343,0.3,0.4,0.7499999999999999
2.8000000000000003,2.956306651112106,0.3,0.4,0.7499999999999999
2.85,2.9833818211807346,0.3,0.4,0.7499999999999999
2.9000000000000004,3.199951350960345,0.3,0.4,0.7499999999999999
2.95,3.2541923931778505,0.3,0.4,0.7499999999999999
3.0,3.3488638489740477,0.3,0.4,0.7499999999999999
3.0500000000000003,3.540887961291845,0.3,0.4,0.7499999999999999
3.1,3.568532815472862,0.3,0.4,0.7499999999999999
3.1500000000000004,3.650514435181823,0.3,0.4,0.7499999999999999
3.2,3.7621685413238053,0.3,0.4,0.7499999999999999
3.25,3.9912379975672816,0.3,0.4,0.7499999999999999
3.3000000000000003,4.019728532375186,0.3,0.4,0.7499999999999999
3.35,4.296177209099218,0.3,0.4,0.7499999999999999
3.4000000000000004,4.296187209099218,0.3,0.4,0.7499999999999999
3.45,4.548260318414503,0.3,0.4,0.7499999999999999
3.5,4.60430087336013,0.3,0.4,0.7499999999999999
3.5500000000000003,4.721101844406481,0.3,0.4,0.7499999999999999
3.6,4.832754045659552,0.3,0.4,0.7499999999999999
3.6500000000000004,5.0158943057176035,0.3,0.4,0.7499999999999999
3.7,5.131868264878758,0.3,0.4,0.7499999999999999
3.75,5.3286025941008255,0.3,0.4,0.7499999999999999
3.8000000000000003,5.420711382433102,0.3,0.4,0.7499999999999999
3.85,5.5659525880730945,0.3,0.4,0.7499999999999999
3.9000000000000004,5.685569389389308,0.3,0.4,0.7499999999999999
3.95,5.8480902188139465,0.3,0.4,0.7499999999999999
0.0,0.01539008844460296,0.4,0.4,1.0
0.05,0.01540008844460296,0.4,0.4,1.0
0.1,0.01541008844460296,0.4,0.4,1.0
0.15000000000000002,0.048413204701135755,0.4,0.4,1.0
0.2,0.04842320470113576,0.4,0.4,1.0
0.25,0.04843320470113576,0.4,0.4,1.0
0.30000000000000004,0.048443204701135764,0.4,0.4,1.0
0.35000000000000003,0.07862908526808357,0.4,0.4,1.0
0.4,0.07863908526808357,0.4,0.4,1.0
0.45,0.07864908526808356,0.4,0.4,1.0
0.5,0.13479226275488407,0.4,0.4,1.0
0.55,0.13480226275488408,0.4,0.4,1.0
0.6000000000000001,0.20041263778572366,0.4,0.4,1.0
0.65,0.20042263778572367,0.4,0.4,1.0
0.7000000000000001,0.29645778186628224,0.4,0.4,1.0
0.75,0.30487987412065215,0.4,0.4,1.0
0.8,0.3328014867156939,0.4,0.4,1.0
0.8500000000000001,0.41038454919727574,0.4,0.4,1.0
0.9,0.48827372222312887,0.4,0.4,1.0
0.9500000000000001,0.5019685032509066,0.4,0.4,1.0
1.0,0.5019785032509065,0.4,0.4,1.0
1.05,0.5019885032509065,0.4,0.4,1.0
1.1,0.5737590711152162,0.4,0.4,1.0
1.1500000000000001,0.6625545525105418,0.4,0.4,1.0
1.2000000000000002,0.7458829510234564,0.4,0.4,1.0
1.25,0.7458929510234563,0.4,0.4,1.0
1.3,0.854338338223854,0.4,0.4,1.0
1.35,0.8734808533823339,0.4,0.4,1.0
1.4000000000000001,0.9494241098504028,0.4,0.4,1.0
1.4500000000000002,0.9809169451575891,0.4,0.4,1.0
1.5,1.0788383376944548,0.4,0.4,1.0
1.55,1.1336657697191834,0.4,0.4,1.0
1.6,1.2312063373511335,0.4,0.4,1.0
1.6500000000000001,1.4139320898303922,0.4,0.4,1.0
1.7000000000000002,1.4139420898303923,0.4,0.4,1.0
1.75,1.6628691032418694,0.4,0.4,1.0
1.8,1.6628791032418695,0.4,0.4,1.0
1.85,1.7204918061847438,0.4,0.4,1.0
1.9000000000000001,1.7620821109909395,0.4,0.4,1.0
1.9500000000000002,1.93626549397045,0.4,0.4,1.0
2.0,1.9712181086881113,0.4,0.4,1.0
2.0500000000000003,2.107350490732269,0.4,0.4,1.0
2.1,2.33300422691344,0.4,0.4,1.0
2.15,2.33301422691344,0.4,0.4,1.0
2.2,2.477463666314284,0.4,0.4,1.0
2.25,2.4960911787437055,0.4,0.4,1.0
2.3000000000000003,2.6432505754751525,0.4,0.4,1.0
2.35,2.849790031781776,0.4,0.4,1.0
2.4000000000000004,2.849800031781776,0.4,0.4,1.0
2.45,3.091872427899847,0.4,0.4,1.0
2.5,3.160387596772774,0.4,0.4,1.0
2.5500000000000003,3.223126661205287,0.4,0.4,1.0
2.6,3.4116203869527766,0.4,0.4,1.0
2.6500000000000004,3.559877722481337,0.4,0.4,1.0
2.7,3.6760904981108604,0.4,0.4,1.0
2.75,3.702738764005477,0.4,0.4,1.0
2.8000000000000003,3.8836431412087573,0.4,0.4,1.0
2.85,4.048874068222425,0.4,0.4,1.0
2.9000000000000004,4.201278328544999,0.4,0.4,1.0
2.95,4.382283604877534,0.4,0.4,1.0
3.0,4.508885050046663,0.4,0.4,1.0
3.0500000000000003,4.584482782064496,0.4,0.4,1.0
3.1,4.824009892550299,0.4,0.4,1.0
3.1500000000000004,4.991779287264193,0.4,0.4,1.0
3.2,5.147989522396553,0.4,0.4,1.0
3.25,5.335289036277731,0.4,0.4,1.0
3.3000000000000003,5.486696107727447,0.4,0.4,1.0
3.35,5.634209003961422,0.4,0.4,1.0
3.4000000000000004,5.776491714427069,0.4,0.4,1.0
3.45,5.868201953324201,0.4,0.4,1.0
3.5,6.14648091095663,0.4,0.4,1.0
3.5500000000000003,6.311634384358157,0.4,0.4,1.0
3.6,6.493578941859769,0.4,0.4,1.0
3.6500000000000004,6.597412571208986,0.4,0.4,1.0
3.7,6.790947172979587,0.4,0.4,1.0
3.75,7.083907642666645,0.4,0.4,1.0
3.8000000000000003,7.218022242307168,0.4,0.4,1.0
3.85,7.445325034868632,0.4,0.4,1.0
3.9000000000000004,7.606415918806524,0.4,0.4,1.0
3.95,7.802737806974788,0.4,0.4,1.0
0.0,0.04691419029879989,0.5,0.4,1.25
0.05,0.04692419029879989,0.5,0.4,1.25
0.1,0.046934190298799895,0.5,0.4,1.25
0.15000000000000002,0.0469441902987999,0.5,0.4,1.25
0.2,0.0469541902987999,0.5,0.4,1.25
0.25,0.046964190298799904,0.5,0.4,1.25
0.30000000000000004,0.06735668858168566,0.5,0.4,1.25
0.35000000000000003,0.06736668858168565,0.5,0.4,1.25
0.4,0.16278780627867606,0.5,0.4,1.25
0.45,0.16279780627867607,0.5,0.4,1.25
0.5,0.16280780627867608,0.5,0.4,1.25
0.55,0.16707594708629128,0.5,0.4,1.25
0.6000000000000001,0.29734889421768673,0.5,0.4,1.25
0.65,0.29735889421768674,0.5,0.4,1.25
0.7000000000000001,0.3578422269734318,0.5,0.4,1.25
0.75,0.35785222697343183,0.5,0.4,1.25
0.8,0.413352513293463,0.5,0.4,1.25
0.8500000000000001,0.49604403978117195,0.5,0.4,1.25
0.9,0.5103641994637713,0.5,0.4,1.25
0.9500000000000001,0.6173365187532676,0.5,0.4,1.25
1.0,0.6173465187532675,0.5,0.4,1.25
1.05,0.759529872009279,0.5,0.4,1.25
1.1,0.8711949061809626,0.5,0.4,1.25
1.1500000000000001,0.8712049061809626,0.5,0.4,1.25
1.2000000000000002,0.8777248739299617,0.5,0.4,1.25
1.25,1.049231723855885,0.5,0.4,1.25
1.3,1.1352286072865359,0.5,0.4,1.25
1.35,1.135238607286536,0.5,0.4,1.25
1.4000000000000001,1.2039906591452074,0.5,0.4,1.25
1.4500000000000002,1.299973269556975,0.5,0.4,1.25
1.5,1.3390274744482862,0.5,0.4,1.25
1.55,1.4556299026757902,0.5,0.4,1.25
1.6,1.5497929616623969,0.5,0.4,1.25
1.6500000000000001,1.663172621744794,0.5,0.4,1.25
1.7000000000000002,1.8045157556306612,0.5,0.4,1.25
1.75,1.925773236626826,0.5,0.4,1.25
1.8,2.102525024640704,0.5,0.4,1.25
1.85,2.102535024640704,0.5,0.4,1.25
1.9000000000000001,2.305466119923829,0.5,0.4,1.25
1.9500000000000002,2.365863057788725,0.5,0.4,1.25
2.0,2.4975268145173786,0.5,0.4,1.25
2.0500000000000003,2.660303474608331,0.5,0.4,1.25
2.1,2.7001138989218854,0.5,0.4,1.25
2.15,2.908182987309202,0.5,0.4,1.25
2.2,3.033322610410653,0.5,0.4,1.25
2.25,3.1886850632004076,0.5,0.4,1.25
2.3000000000000003,3.3207084321953912,0.5,0.4,1.25
2.35,3.5743275069955454,0.5,0.4,1.25
2.4000000000000004,3.5743375069955454,0.5,0.4,1.25
2.45,3.72501265224991,0.5,0.4,1.25
2.5,3.8750929736787616,0.5,0.4,1.25
2.5500000000000003,4.036288644041988,0.5,0.4,1.25
2.6,4.1931306436346745,0.5,0.4,1.25
2.6500000000000004,4.448513326555379,0.5,0.4,1.25
2.7,4.627275212399493,0.5,0.4,1.25
2.75,4.6980251853125266,0.5,0.4,1.25
2.8000000000000003,4.85838222134479,0.5,0.4,1.25
2.85,5.100133277819321,0.5,0.4,1.25
2.9000000000000004,5.228638847785953,0.5,0.4,1.25
2.95,5.470709090887776,0.5,0.4,1.25
3.0,5.635146151042565,0.5,0.4,1.25
3.0500000000000003,5.73827529425014,0.5,0.4,1.25
3.1,6.083625260066504,0.5,0.4,1.25
3.1500000000000004,6.291356383654778,0.5,0.4,1.25
3.2,6.369360565475782,0.5,0.4,1.25
3.25,6.582177422003201,0.5,0.4,1.25
3.3000000000000003,6.8205432695362465,0.5,0.4,1.25
3.35,7.030785339499351,0.5,0.4,1.25
3.4000000000000004,7.257927213633643,0.5,0.4,1.25
3.45,7.539572726938319,0.5,0.4,1.25
3.5,7.647402638625297,0.5,0.4,1.25
3.5500000000000003,7.83664763777308,0.5,0.4,1.25
3.6,8.031034038599275,0.5,0.4,1.25
3.6500000000000004,8.290015998002906,0.5,0.4,1.25
3.7,8.55459365135631,0.5,0.4,1.25
3.75,8.878790393175889,0.5,0.4,1.25
3.8000000000000003,8.999119435048192,0.5,0.4,1.25
3.85,9.275251897581946,0.5,0.4,1.25
3.9000000000000004,9.505428855196364,0.5,0.4,1.25
3.95,9.810982163672405,0.5,0.4,1.25
0.0,0.1263466212936811,1.0,0.4,2.5
0.05,0.1263566212936811,1.0,0.4,2.5
0.1,0.12636662129368112,1.0,0.4,2.5
0.15000000000000002,0.12637662129368113,1.0,0.4,2.5
0.2,0.12638662129368114,1.0,0.4,2.5
0.25,0.17046036628680167,1.0,0.4,2.5
0.30000000000000004,0.17047036628680168,1.0,0.4,2.5
0.35000000000000003,0.1704803662868017,1.0,0.4,2.5
0.4,0.2295327415346155,1.0,0.4,2.5
0.45,0.30856017902914545,1.0,0.4,2.5
0.5,0.3535241090598682,1.0,0.4,2.5
0.55,0.4034887015553649,1.0,0.4,2.5
0.6000000000000001,0.5033337344794578,1.0,0.4,2.5
0.65,0.5865897795222837,1.0,0.4,2.5
0.7000000000000001,0.6816079495518765,1.0,0.4,2.5
0.75,0.7355604943794821,1.0,0.4,2.5
0.8,0.7916440959841574,1.0,0.4,2.5
0.8500000000000001,0.9104606843216663,1.0,0.4,2.5
0.9,1.072825448325418,1.0,0.4,2.5
0.9500000000000001,1.0872782164506383,1.0,0.4,2.5
1.0,1.268433665443645,1.0,0.4,2.5
1.05,1.358458059383632,1.0,0.4,2.5
1.1,1.513937241146741,1.0,0.4,2.5
1.1500000000000001,1.717047593130365,1.0,0.4,2.5
1.2000000000000002,1.8095549534009956,1.0,0.4,2.5
1.25,1.9554468274078074,1.0,0.4,2.5
1.3,2.0445071929510044,1.0,0.4,2.5
1.35,2.315437678301361,1.0,0.4,2.5
1.4000000000000001,2.482274209057054,1.0,0.4,2.5
1.4500000000000002,2.7362877361652735,1.0,0.4,2.5
1.5,2.79711108825235,1.0,0.4,2.5
1.55,3.0140825163831972,1.0,0.4,2.5
1.6,3.2124691841855384,1.0,0.4,2.5
1.6500000000000001,3.4819976639881745,1.0,0.4,2.5
1.7000000000000002,3.607735223380653,1.0,0.4,2.5
1.75,3.842076076288517,1.0,0.4,2.5
1.8,4.080394825485827,1.0,0.4,2.5
1.85,4.287455456157818,1.0,0.4,2.5
1.9000000000000001,4.490178319272474,1.0,0.4,2.5
1.9500000000000002,4.7628294996449165,1.0,0.4,2.5
2.0,5.053681587492989,1.0,0.4,2.5
2.0500000000000003,5.201799235029449,1.0,0.4,2.5
2.1,5.519148483707344,1.0,0.4,2.5
2.15,5.7431189592530405,1.0,0.4,2.5
2.2,6.109752331446243,1.0,0.4,2.5
2.25,6.251965654760811,1.0,0.4,2.5
2.3000000000000003,6.584553907636422,1.0,0.4,2.5
2.35,6.921985593753227,1.0,0.4,2.5
2.4000000000000004,7.278276201461719,1.0,0.4,2.5
2.45,7.499837486946352,1.0,0.4,2.5
2.5,7.78474002366534,1.0,0.4,2.5
2.5500000000000003,8.222182853472031,1.0,0.4,2.5
2.6,8.377599304979189,1.0,0.4,2.5
2.6500000000000004,8.668184702168999,1.0,0.4,2.5
2.7,9.134500722502667,1.0,0.4,2.5
2.75,9.428022288782369,1.0,0.4,2.5
2.8000000000000003,9.748938359143466,1.0,0.4,2.5
2.85,10.188542822364969,1.0,0.4,2.5
2.9000000000000004,10.524690035688563,1.0,0.4,2.5
2.95,10.849921068463164,1.0,0.4,2.5
3.0,11.185984780066455,1.0,0.4,2.5
3.0500000000000003,11.671747866414009,1.0,0.4,2.5
3.1,12.045010058897935,1.0,0.4,2.5
3.1500000000000004,12.398166206811034,1.0,0.4,2.5
3.2,12.892331849802385,1.0,0.4,2.5
3.25,13.149620761683693,1.0,0.4,2.5
3.3000000000000003,13.536223741453766,1.0,0.4,2.5
3.35,13.993529596505937,1.0,0.4,2.5
3.4000000000000004,14.447720699182227,1.0,0.4,2.5
3.45,14.890291972466137,1.0,0.4,2.5
3.5,15.300438197107184,1.0,0.4,2.5
3.5500000000000003,15.770727769825719,1.0,0.4,2.5
3.6,16.13742302879048,1.0,0.4,2.5
3.6500000000000004,16.725313230203668,1.0,0.4,2.5
3.7,17.108392441080372,1.0,0.4,2.5
3.75,17.633989791579406,1.0,0.4,2.5
3.8000000000000003,18.067136267318887,1.0,0.4,2.5
3.85,18.55096266095769,1.0,0.4,2.5
3.9000000000000004,19.040988364011614,1.0,0.4,2.5
3.95,19.525510428000867,1.0,0.4,2.5
0.0,0.032136137993377195,0.1,0.6,0.16666666666666669
0.05,0.06666595983995491,0.1,0.6,0.16666666666666669
0.1,0.0666759598399549,0.1,0.6,0.16666666666666669
0.15000000000000002,0.0666859598399549,0.1,0.6,0.16666666666666669
0.2,0.0666959598399549,0.1,0.6,0.16666666666666669
0.25,0.07721419410580697,0.1,0.6,0.16666666666666669
0.30000000000000004,0.07722419410580697,0.1,0.6,0.16666666666666669
0.35000000000000003,0.10025535497887413,0.1,0.6,0.16666666666666669
0.4,0.10026535497887412,0.1,0.6,0.16666666666666669
0.45,0.10027535497887412,0.1,0.6,0.16666666666666669
0.5,0.10028535497887411,0.1,0.6,0.16666666666666669
0.55,0.10029535497887411,0.1,0.6,0.16666666666666669
0.6000000000000001,0.1003053549788741,0.1,0.6,0.16666666666666669
0.65,0.1003153549788741,0.1,0.6,0.16666666666666669
0.7000000000000001,0.1003253549788741,0.1,0.6,0.16666666666666669
0.75,0.1003353549788741,0.1,0.6,0.16666666666666669
0.8,0.10034535497887409,0.1,0.6,0.16666666666666669
0.8500000000000001,0.10035535497887409,0.1,0.6,0.16666666666666669
0.9,0.10036535497887408,0.1,0.6,0.16666666666666669
0.9500000000000001,0.11322906614054823,0.1,0.6,0.16666666666666669
1.0,0.12262334126587496,0.1,0.6,0.16666666666666669
1.05,0.12263334126587495,0.1,0.6,0.16666666666666669
1.1,0.12264334126587495,0.1,0.6,0.16666666666666669
1.1500000000000001,0.12265334126587495,0.1,0.6,0.16666666666666669
1.2000000000000002,0.12266334126587494,0.1,0.6,0.16666666666666669
1.25,0.12267334126587494,0.1,0.6,0.16666666666666669
1.3,0.21600324842169089,0.1,0.6,0.16666666666666669
1.35,0.2160132484216909,0.1,0.6,0.16666666666666669
1.4000000000000001,0.2160232484216909,0.1,0.6,0.16666666666666669
1.4500000000000002,0.21603324842169092,0.1,0.6,0.16666666666666669
1.5,0.21604324842169093,0.1,0.6,0.16666666666666669
1.55,0.21605324842169094,0.1,0.6,0.16666666666666669
1.6,0.21606324842169095,0.1,0.6,0.16666666666666669
1.6500000000000001,0.21607324842169096,0.1,0.6,0.16666666666666669
1.7000000000000002,0.21608324842169097,0.1,0.6,0.16666666666666669
1.75,0.2411533186890356,0.1,0.6,0.16666666666666669
1.8,0.3598843263424762,0.1,0.6,0.16666666666666669
1.85,0.3598943263424762,0.1,0.6,0.16666666666666669
1.9000000000000001,0.3599043263424762,0.1,0.6,0.16666666666666669
1.9500000000000002,0.3599143263424762,0.1,0.6,0.16666666666666669
2.0,0.4033011051626335,0.1,0.6,0.16666666666666669
2.0500000000000003,0.4033111051626335,0.1,0.6,0.16666666666666669
2.1,0.40332110516263353,0.1,0.6,0.16666666666666669
2.15,0.40333110516263354,0.1,0.6,0.16666666666666669
2.2,0.4382444990140129,0.1,0.6,0.16666666666666669
2.25,0.4415492692710875,0.1,0.6,0.16666666666666669
2.3000000000000003,0.4855929943347201,0.1,0.6,0.16666666666666669
2.35,0.4919669234174319,0.1,0.6,0.16666666666666669
2.4000000000000004,0.532477635765967,0.1,0.6,0.16666666666666669
2.45,0.5324876357659669,0.1,0.6,0.16666666666666669
2.5,0.5867030366150496,0.1,0.6,0.16666666666666669
2.5500000000000003,0.5867130366150496,0.1,0.6,0.16666666666666669
2.6,0.6670963769645968,0.1,0.6,0.16666666666666669
2.6500000000000004,0.6671063769645967,0.1,0.6,0.16666666666666669
